,time,A:SPY,range,relative,time_interval
7,2022/3/11 0:40,327.49,327.39337558372245,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.400093395597,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.40681120747166,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.41352901934624,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4202468312208,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4269646430954,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.43368245497,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.44040026684456,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.44711807871914,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4538358905937,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4605537024683,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4672715143429,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.47398932621746,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.48070713809204,1646930400.0,0.0
7,2022/3/11 0:40,327.49,327.4874249499666,1646930400.0,0.0
11,2022/3/11 0:44,327.7,327.4941427618412,1646930640.0,4.0
11,2022/3/11 0:44,327.7,327.5008605737158,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.50757838559036,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.51429619746494,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5210140093395,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5277318212141,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.53444963308874,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5411674449633,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5478852568379,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5546030687125,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.56132088058706,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.56803869246164,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5747565043362,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5814743162108,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.5881921280854,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.59490993995996,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.60162775183454,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6083455637091,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6150633755837,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6217811874583,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.62849899933286,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.63521681120744,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.641934623082,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6486524349566,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6553702468312,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6620880587058,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6688058705804,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.675523682455,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.68224149432956,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.68895930620414,1646930640.0,0.0
11,2022/3/11 0:44,327.7,327.6956771180787,1646930640.0,0.0
17,2022/3/11 0:50,327.76,327.7023949299533,1646931000.0,6.0
17,2022/3/11 0:50,327.76,327.7091127418279,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.71583055370246,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.72254836557704,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.7292661774516,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.7359839893262,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.7427018012008,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.74941961307536,1646931000.0,0.0
17,2022/3/11 0:50,327.76,327.75613742494994,1646931000.0,0.0
18,2022/3/11 0:51,327.92,327.7628552368245,1646931060.0,1.0
18,2022/3/11 0:51,327.92,327.7695730486991,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.7762908605737,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.78300867244826,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.7897264843229,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.7964442961975,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.80316210807206,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.80987991994664,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8165977318212,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8233155436958,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8300333555704,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.83675116744496,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.84346897931954,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8501867911941,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8569046030687,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8636224149433,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.87034022681786,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.87705803869244,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.883775850567,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8904936624416,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.8972114743162,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.90392928619076,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.91064709806534,1646931060.0,0.0
18,2022/3/11 0:51,327.92,327.9173649099399,1646931060.0,0.0
19,2022/3/11 0:52,328.13,327.92408272181456,1646931120.0,1.0
19,2022/3/11 0:52,328.13,327.93080053368914,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9375183455637,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9442361574383,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9509539693129,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.95767178118746,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.96438959306204,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9711074049366,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9778252168112,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.9845430286858,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.99126084056036,1646931120.0,0.0
19,2022/3/11 0:52,328.13,327.99797865243494,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0046964643095,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0114142761841,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0181320880587,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.02484989993326,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.03156771180784,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0382855236824,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.045003335557,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.05172114743164,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0584389593062,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0651567711808,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0718745830554,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.07859239492996,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.08531020680454,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0920280186791,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.0987458305537,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.1054636424283,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.11218145430286,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.11889926617744,1646931120.0,0.0
19,2022/3/11 0:52,328.13,328.125617078052,1646931120.0,0.0
20,2022/3/11 0:53,328.3,328.1323348899266,1646931180.0,1.0
20,2022/3/11 0:53,328.3,328.1390527018012,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.14577051367576,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.15248832555034,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1592061374249,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1659239492995,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1726417611741,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1793595730487,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1860773849233,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.1927951967979,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.19951300867245,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.20623082054703,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2129486324216,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2196664442962,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2263842561708,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.23310206804535,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.23981987991993,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2465376917945,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2532555036691,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2599733155437,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.26669112741826,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.27340893929284,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2801267511674,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.286844563042,1646931180.0,0.0
20,2022/3/11 0:53,328.3,328.2935623749166,1646931180.0,0.0
26,2022/3/11 0:59,328.33,328.30028018679116,1646931540.0,6.0
26,2022/3/11 0:59,328.33,328.3069979986658,1646931540.0,0.0
26,2022/3/11 0:59,328.33,328.3137158105404,1646931540.0,0.0
26,2022/3/11 0:59,328.33,328.32043362241495,1646931540.0,0.0
26,2022/3/11 0:59,328.33,328.32715143428953,1646931540.0,0.0
28,2022/3/11 1:01,328.56,328.3338692461641,1646931660.0,2.0
28,2022/3/11 1:01,328.56,328.3405870580387,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.3473048699133,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.35402268178785,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.36074049366243,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.367458305537,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.3741761174116,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.3808939292862,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.38761174116075,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.39432955303533,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4010473649099,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4077651767845,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4144829886591,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.42120080053365,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.42791861240823,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.43463642428287,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.44135423615745,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.44807204803203,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4547898599066,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4615076717812,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4682254836558,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.47494329553035,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.48166110740493,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4883789192795,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.4950967311541,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.5018145430287,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.50853235490325,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.51525016677783,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.5219679786524,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.528685790527,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.5354036024016,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.54212141427615,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.54883922615073,1646931660.0,0.0
28,2022/3/11 1:01,328.56,328.5555570380253,1646931660.0,0.0
32,2022/3/11 1:05,328.57,328.5622748498999,1646931900.0,4.0
32,2022/3/11 1:05,328.57,328.56899266177453,1646931900.0,0.0
48,2022/3/11 1:21,328.99,328.5757104736491,1646932860.0,16.0
48,2022/3/11 1:21,328.99,328.5824282855237,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.58914609739827,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.59586390927285,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.60258172114743,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.609299533022,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6160173448966,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.62273515677117,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.62945296864575,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.63617078052033,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6428885923949,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6496064042695,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.65632421614407,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.66304202801865,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.66975983989323,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6764776517678,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6831954636424,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.689913275517,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.6966310873916,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.7033488992662,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.71006671114077,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.71678452301535,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.72350233488993,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.7302201467645,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.7369379586391,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.74365577051367,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.75037358238825,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.75709139426283,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.7638092061374,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.770527018012,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.77724482988657,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.78396264176115,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.79068045363573,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.7973982655103,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8041160773849,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.81083388925947,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.81755170113405,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8242695130087,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.83098732488327,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.83770513675785,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8444229486324,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.851140760507,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8578585723816,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.86457638425617,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.87129419613075,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8780120080053,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8847298198799,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.8914476317545,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.89816544362907,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.90488325550365,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.91160106737823,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.9183188792528,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.9250366911274,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.93175450300197,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.93847231487655,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.94519012675113,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.95190793862577,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.95862575050035,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.9653435623749,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.9720613742495,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.9787791861241,1646932860.0,0.0
48,2022/3/11 1:21,328.99,328.98549699799867,1646932860.0,0.0
49,2022/3/11 1:22,329.15,328.99221480987325,1646932920.0,1.0
49,2022/3/11 1:22,329.15,328.9989326217478,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0056504336224,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.012368245497,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.01908605737157,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.02580386924615,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0325216811207,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0392394929953,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0459573048699,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.05267511674447,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.05939292861905,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0661107404936,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0728285523682,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0795463642428,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0862641761174,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.092981987992,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.0996997998666,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.10641761174116,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.11313542361574,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.1198532354903,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.1265710473649,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.1332888592395,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.14000667111407,1646932920.0,0.0
49,2022/3/11 1:22,329.15,329.14672448298865,1646932920.0,0.0
50,2022/3/11 1:23,329.35,329.1534422948632,1646932980.0,1.0
50,2022/3/11 1:23,329.35,329.1601601067378,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.1668779186124,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.17359573048697,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.18031354236155,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.1870313542361,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.1937491661107,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2004669779853,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.20718478985987,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2139026017345,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2206204136091,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.22733822548366,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.23405603735824,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2407738492328,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2474916611074,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.254209472982,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.26092728485656,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.26764509673114,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2743629086057,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2810807204803,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.2877985323549,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.29451634422946,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.30123415610404,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.3079519679786,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.3146697798532,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.3213875917278,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.32810540360236,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.33482321547694,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.3415410273516,1646932980.0,0.0
50,2022/3/11 1:23,329.35,329.34825883922616,1646932980.0,0.0
51,2022/3/11 1:24,329.37,329.35497665110074,1646933040.0,1.0
51,2022/3/11 1:24,329.37,329.3616944629753,1646933040.0,0.0
51,2022/3/11 1:24,329.37,329.3684122748499,1646933040.0,0.0
307,2022/3/11 20:00,336.63,329.3751300867245,1647000000.0,1116.0
307,2022/3/11 20:00,336.63,329.38184789859906,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.38856571047364,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.3952835223482,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4020013342228,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4087191460974,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.41543695797196,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.42215476984654,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4288725817211,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4355903935957,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4423082054703,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.44902601734486,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.45574382921944,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.462461641094,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.46917945296866,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.47589726484324,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4826150767178,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.4893328885924,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.496050700467,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.50276851234156,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.50948632421614,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5162041360907,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5229219479653,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5296397598399,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.53635757171446,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.54307538358904,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5497931954636,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5565110073382,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5632288192128,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.56994663108736,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.57666444296194,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5833822548365,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.5901000667111,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.59681787858574,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6035356904603,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6102535023349,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6169713142095,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.62368912608406,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.63040693795864,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6371247498332,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6438425617078,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6505603735824,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.65727818545696,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.66399599733154,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6707138092061,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6774316210807,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.6841494329553,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.69086724482986,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.69758505670444,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.704302868579,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.7110206804536,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.7177384923282,1647000000.0,0.0
307,2022/3/11 20:00,336.63,329.72445630420276,1647000000.0,0.0
